Original_Log,Cleaned_Log,Cluster_ID,Category
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:31, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:31, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:31, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:32, Info                  CBS    Session: 30546173_4267072707 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-28 04:30:32, Info                  CBS    Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]",info                  cbs    failed to internally open package   hresult   xf   cbs_e_invalid_package,17,app_log
"2016-09-28 04:30:32, Info                  CBS    Session: 30546173_4268042763 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-28 04:30:32, Info                  CBS    Session: 30546173_4271022933 initialized by client WindowsUpdateAgent.",info                  cbs    session  _ initialized by client windowsupdateagent,0,app_log
"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
"2016-09-28 04:30:32, Info                  CBS    Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    expecting attribute name  hresult   xfd   cbs_e_manifest_invalid_item,18,app_log
"2016-09-28 04:30:32, Info                  CBS    Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]",info                  cbs    failed to get next element  hresult   xfd   cbs_e_manifest_invalid_item,19,app_log
"2016-09-28 04:30:32, Info                  CBS    Warning: Unrecognized packageExtended attribute.",info                  cbs    warning  unrecognized packageextended attribute,16,app_log
